id,country,job_role,ai_specialization,experience_level,experience_years,salary_usd,bonus_usd,education_required,industry,company_size,interview_rounds,year,work_mode,weekly_hours,company_rating,job_openings,hiring_difficulty_score,layoff_risk,ai_adoption_score,company_funding_billion,economic_index,ai_maturity_years,offer_acceptance_rate,tax_rate_percent,vacation_days,skill_demand_score,automation_risk,job_security_score,career_growth_score,work_life_balance_score,promotion_speed,salary_percentile,cost_of_living_index,employee_satisfaction
942,Singapore,Data Analyst,LLM,Entry,0,57830,8269,Master,Gaming,Small,7,2021,Hybrid,49.8,3.97,17,41.315276805337376,0.336,49,7.99,94.43,13,55.08,34.2,24,15,3,64,58,66,17,64,1.74,70
950,Singapore,Data Analyst,Computer Vision,Lead,19,118947,26040,PhD,Tech,Enterprise,6,2026,Onsite,45.4,3.67,11,58.879821430179135,0.061,93,8.86,71.9,8,63.75,17.6,12,57,24,90,94,74,43,34,2.22,75
969,Canada,Data Analyst,Reinforcement Learning,Senior,7,74026,16260,Bootcamp,Healthcare,Startup,6,2022,Remote,45.7,4.49,8,46.74009743369613,0.0,80,4.28,46.76,3,78.76,38.2,29,6,70,78,61,57,33,69,1.32,68
985,Japan,Data Analyst,Generative AI,Entry,0,46705,8582,Diploma,Automotive,Startup,3,2023,Onsite,49.8,4.53,20,50.32454709883044,0.309,80,2.18,59.92,7,73.9,31.4,12,10,10,69,55,47,29,65,2.31,57
988,Canada,Data Analyst,Forecasting,Lead,17,126754,6490,PhD,Energy,Medium,7,2023,Onsite,40.1,4.73,29,73.01916716627375,0.109,62,8.5,80.19,11,68.34,34.6,17,49,3,85,64,85,78,64,1.04,86
1000,Singapore,Data Analyst,Computer Vision,Entry,1,60684,7886,Master,Education,Small,4,2020,Remote,45.7,4.57,24,62.13288814454955,0.347,95,8.89,77.94,7,65.92,26.3,28,14,17,70,73,77,53,67,1.32,77
1010,France,Data Analyst,NLP,Entry,0,34867,3436,Bootcamp,Gaming,Medium,7,2021,Hybrid,42.1,4.62,5,58.19536116914488,0.426,66,0.4,64.56,11,63.33,25.7,10,86,52,49,41,72,21,54,0.92,57
1014,USA,Data Analyst,Reinforcement Learning,Senior,8,96222,17845,PhD,Consulting,Startup,7,2021,Onsite,50.8,3.86,18,54.98550354399567,0.111,60,9.21,46.33,6,68.87,36.2,14,40,7,72,57,46,54,49,2.09,58
1027,Netherlands,Data Analyst,Analytics,Entry,1,47321,10104,Master,Telecom,Small,5,2022,Hybrid,36.9,3.98,26,39.71580934238962,0.408,49,0.63,58.08,7,70.32,20.6,23,77,51,65,38,85,12,69,1.2,68
1040,Canada,Data Analyst,Reinforcement Learning,Senior,7,84480,8851,Bachelor,Automotive,Enterprise,4,2023,Onsite,47.4,3.72,30,56.52635741043572,0.086,88,0.42,95.44,10,81.12,41.4,16,98,56,71,63,71,18,36,0.63,59
1051,Brazil,Data Analyst,Computer Vision,Mid,4,35726,7414,Bootcamp,Education,Enterprise,6,2022,Onsite,40.0,3.23,13,52.42300599456042,0.178,93,2.87,63.32,9,57.3,21.7,10,42,79,71,72,80,12,32,0.62,75
1062,USA,Data Analyst,LLM,Senior,9,93546,7538,PhD,Healthcare,Enterprise,4,2022,Onsite,42.2,4.1,14,59.55126852215665,0.0,93,2.11,80.34,11,92.61,23.7,26,52,62,87,52,92,16,80,1.1,77
1067,Brazil,Data Analyst,Reinforcement Learning,Mid,5,38262,2455,Master,Automotive,Small,7,2020,Onsite,36.5,3.72,19,77.10378057254081,0.165,51,5.72,60.13,10,78.68,12.8,15,6,78,84,40,79,45,35,0.99,69
1070,Netherlands,Data Analyst,Reinforcement Learning,Entry,0,52857,4254,Bootcamp,Energy,Enterprise,5,2022,Hybrid,50.0,4.41,22,50.33303246118244,0.449,68,1.65,68.88,12,69.61,33.5,10,75,56,55,44,76,12,15,0.94,66
1079,Singapore,Data Analyst,Forecasting,Mid,2,63257,9415,PhD,Education,Enterprise,2,2024,Remote,37.5,4.47,18,53.22848853325298,0.21,63,2.54,61.27,6,93.52,41.5,15,42,93,80,51,86,12,62,0.75,68
1087,Brazil,Data Analyst,Forecasting,Entry,0,28000,5694,Diploma,Telecom,Medium,7,2022,Remote,41.9,4.74,10,65.16125996489328,0.391,73,4.73,88.73,13,71.31,26.5,20,10,24,64,67,81,12,83,2.36,64
1103,Brazil,Data Analyst,NLP,Mid,2,28000,4547,Master,Retail,Enterprise,3,2024,Onsite,48.4,4.16,15,45.3023267411627,0.244,80,1.47,99.1,4,67.65,17.0,13,92,52,73,58,67,12,37,1.97,67
1111,USA,Data Analyst,NLP,Senior,6,87326,14948,Bootcamp,Energy,Enterprise,6,2025,Onsite,36.9,4.53,31,58.5959719930317,0.074,78,2.44,73.2,3,61.29,14.0,27,47,70,86,45,94,12,30,0.63,78
1121,Netherlands,Data Analyst,Generative AI,Lead,17,109483,23894,PhD,Retail,Enterprise,2,2026,Onsite,53.1,3.37,30,44.53912422432572,0.087,76,1.88,64.94,10,66.97,31.0,27,78,73,77,48,58,26,49,2.27,76
1132,France,Data Analyst,Forecasting,Entry,1,49911,4671,Diploma,Education,Large,6,2025,Onsite,52.3,4.19,27,67.83859370991503,0.352,76,7.03,97.53,12,88.65,13.9,16,53,24,70,60,56,43,67,1.14,66
1153,Netherlands,Data Analyst,Reinforcement Learning,Entry,0,36542,4017,Bachelor,Tech,Large,4,2021,Remote,51.3,3.91,27,77.23151680651083,0.326,89,1.13,54.12,6,67.53,18.4,20,23,50,66,53,54,13,30,0.75,62
1158,Australia,Data Analyst,Reinforcement Learning,Entry,1,55266,6808,Master,Energy,Large,6,2024,Remote,52.5,4.1,8,31.219686923228718,0.398,69,1.4,94.08,10,94.75,41.1,25,14,15,58,35,54,53,30,1.94,59
1160,USA,Data Analyst,LLM,Mid,3,60011,10496,Master,Gaming,Startup,4,2024,Hybrid,49.5,3.3,15,57.37000629898571,0.163,83,0.84,94.13,5,64.59,14.3,21,60,26,74,49,64,32,83,1.81,73
1168,India,Data Analyst,Forecasting,Lead,14,45553,8943,Diploma,Telecom,Large,5,2025,Hybrid,36.2,3.44,34,40.76863796102059,0.126,37,5.75,69.12,10,62.92,23.8,21,44,42,72,35,95,38,86,1.48,66
1201,India,Data Analyst,Reinforcement Learning,Mid,5,29581,5364,Bootcamp,Gaming,Enterprise,6,2026,Remote,44.5,3.37,16,69.19270717915447,0.147,95,1.38,83.81,6,60.26,25.3,25,73,61,70,61,72,18,3,1.76,66
1216,Australia,Data Analyst,MLOps,Mid,4,61502,11961,PhD,Energy,Startup,6,2022,Hybrid,45.6,4.29,21,78.2456341466395,0.157,81,5.22,76.06,11,64.23,13.9,22,21,26,71,62,62,66,97,1.27,63
1233,Japan,Data Analyst,Analytics,Senior,11,90095,14407,PhD,Consulting,Startup,6,2025,Hybrid,37.4,3.64,10,52.28822982535217,0.046,62,1.02,55.25,11,58.01,27.8,22,29,74,82,34,66,51,45,2.16,70
1236,Canada,Data Analyst,MLOps,Mid,2,46898,7345,Diploma,Finance,Startup,2,2025,Hybrid,43.5,4.41,12,69.15676515631667,0.187,51,9.04,54.22,8,71.64,19.5,22,2,90,76,55,68,31,77,1.59,71
1241,Netherlands,Data Analyst,NLP,Lead,15,99841,18748,Bootcamp,Finance,Startup,7,2026,Remote,37.9,3.93,30,43.5835276407516,0.058,81,7.23,47.34,11,65.31,22.5,24,9,65,69,68,80,55,24,1.21,83
1249,Germany,Data Analyst,Generative AI,Mid,2,52457,5796,Bachelor,Automotive,Small,4,2022,Remote,54.4,4.26,9,68.41830618541901,0.208,88,6.34,99.52,11,65.19,26.2,10,15,68,73,87,55,43,86,1.4,64
1260,France,Data Analyst,NLP,Mid,5,50547,3380,Diploma,Education,Medium,4,2026,Remote,48.0,4.68,26,53.45899853327467,0.148,66,0.55,61.36,9,91.22,13.6,25,92,35,67,31,53,23,73,0.67,66
1291,Australia,Data Analyst,LLM,Entry,0,53608,6641,Master,Tech,Medium,3,2025,Hybrid,50.7,4.33,6,34.69882780107339,0.414,66,3.27,80.03,12,76.26,17.5,16,54,20,61,54,62,23,55,0.75,67
1298,France,Data Analyst,Reinforcement Learning,Lead,16,83798,5763,Diploma,Consulting,Large,5,2022,Remote,41.7,3.38,27,49.52095127158824,0.051,86,7.0,49.8,7,86.26,16.7,17,79,22,90,67,65,44,44,0.84,68
1307,Japan,Data Analyst,NLP,Lead,19,103247,20350,Diploma,Tech,Medium,3,2021,Hybrid,39.5,4.34,27,66.92175264238976,0.029,45,5.45,73.42,4,55.29,39.7,11,5,33,88,40,87,32,50,0.63,75
1312,Singapore,Data Analyst,MLOps,Lead,13,105153,10385,Bootcamp,Tech,Large,5,2022,Remote,54.4,3.38,18,58.439112711063466,0.008,59,6.69,82.01,7,60.28,27.7,20,3,53,90,49,51,36,76,1.57,72
1317,India,Data Analyst,NLP,Lead,16,38764,3910,PhD,Tech,Startup,3,2026,Onsite,46.5,4.17,22,55.810114518847705,0.161,78,2.95,72.89,7,74.75,14.0,18,54,21,70,51,60,87,55,1.78,56
1319,USA,Data Analyst,Computer Vision,Entry,0,57491,6963,Diploma,Automotive,Small,4,2023,Remote,48.6,4.08,3,77.73867385796294,0.381,65,4.23,69.62,11,93.72,25.9,27,60,66,65,53,63,28,16,1.78,56
1333,Singapore,Data Analyst,MLOps,Lead,18,116094,6827,Bootcamp,Tech,Enterprise,7,2026,Remote,49.0,4.64,22,78.42910354826475,0.01,100,9.37,82.01,10,76.47,17.2,27,31,8,89,90,66,15,56,0.86,81
1347,Netherlands,Data Analyst,Analytics,Mid,2,62179,9102,PhD,Gaming,Startup,5,2025,Remote,48.9,3.94,21,41.47515777904195,0.173,83,5.05,79.93,11,61.4,38.8,20,64,30,70,63,65,63,56,1.62,71
1351,UAE,Data Analyst,NLP,Entry,0,37830,6447,Bachelor,Consulting,Medium,5,2026,Remote,36.5,3.42,24,60.32521099402869,0.396,62,2.22,73.11,9,62.81,27.1,20,13,12,50,41,87,12,65,1.09,81
1352,Brazil,Data Analyst,Analytics,Senior,6,39345,3838,PhD,Tech,Large,5,2022,Onsite,54.9,3.39,17,15.919761203983931,0.132,43,3.52,95.78,14,92.75,38.1,15,4,95,85,38,51,31,13,0.92,65
1358,Brazil,Data Analyst,MLOps,Entry,0,28000,5131,Diploma,Retail,Large,6,2026,Hybrid,47.4,4.38,21,58.35920937558279,0.419,60,3.12,55.17,4,67.1,26.9,28,15,89,59,59,67,30,17,1.68,71
1359,USA,Data Analyst,Generative AI,Entry,0,51344,8179,Bootcamp,Energy,Large,7,2025,Onsite,40.5,4.63,5,17.755939540083162,0.499,94,6.89,75.55,5,79.14,22.4,11,67,24,57,78,90,38,69,0.54,62
1370,Germany,Data Analyst,Forecasting,Lead,19,139757,20703,Bootcamp,Education,Enterprise,4,2024,Remote,37.1,4.4,16,62.94839170194752,0.055,70,1.93,62.65,12,85.28,35.5,30,68,24,83,48,94,78,17,1.57,82
1375,Australia,Data Analyst,Computer Vision,Entry,1,59480,8243,Diploma,Automotive,Medium,2,2026,Hybrid,36.3,3.44,11,38.94775001737163,0.428,75,3.98,82.76,7,67.0,29.0,30,50,21,57,50,97,40,46,1.73,77
1401,Brazil,Data Analyst,Reinforcement Learning,Senior,9,40738,7656,Bootcamp,Education,Medium,3,2022,Onsite,36.6,4.64,15,43.53861478710145,0.121,54,6.06,63.8,11,55.35,27.5,10,37,1,78,40,94,25,45,1.55,77
1407,Canada,Data Analyst,Computer Vision,Senior,9,99439,19614,Diploma,Tech,Startup,6,2022,Remote,52.9,3.58,5,18.31366748154734,0.037,45,2.52,72.13,12,80.23,32.1,30,36,11,85,35,47,39,38,1.96,72
1412,Germany,Data Analyst,NLP,Lead,14,98269,13797,PhD,Retail,Startup,4,2024,Onsite,50.8,4.33,10,67.11337647494992,0.042,64,2.09,69.22,5,90.14,16.1,16,45,52,83,45,60,70,14,1.02,70
1414,Australia,Data Analyst,Forecasting,Senior,9,90378,6002,Bootcamp,Healthcare,Large,6,2020,Hybrid,54.6,4.35,11,46.835040520088114,0.058,73,0.31,89.5,9,75.95,19.9,13,25,28,75,42,43,70,58,0.78,57
1419,Netherlands,Data Analyst,Reinforcement Learning,Lead,16,94308,19573,Bachelor,Retail,Enterprise,6,2022,Remote,38.1,4.19,7,40.93675236988959,0.159,70,2.75,86.68,11,77.43,16.8,20,53,4,83,44,91,49,44,1.14,79
1421,Netherlands,Data Analyst,LLM,Lead,14,107251,18693,PhD,Energy,Small,2,2020,Hybrid,40.6,4.1,13,47.04430768879565,0.05,60,5.91,95.59,11,91.57,12.3,14,11,85,84,45,87,38,22,0.71,81
1422,UK,Data Analyst,Computer Vision,Senior,11,84378,13456,Diploma,Gaming,Small,7,2021,Onsite,43.5,4.01,13,29.450374193635984,0.0,69,2.16,96.08,8,63.33,32.7,10,100,43,84,53,84,19,70,2.48,66
1433,Australia,Data Analyst,MLOps,Mid,2,52673,6221,Master,Gaming,Enterprise,7,2024,Remote,51.1,3.89,5,64.08294927261478,0.229,40,4.82,98.72,13,71.29,22.5,14,88,69,78,37,60,19,95,0.72,68
1441,Canada,Data Analyst,LLM,Lead,13,94219,19388,Bachelor,Consulting,Medium,6,2023,Hybrid,42.1,3.89,25,44.25862005022822,0.061,76,1.93,64.19,5,82.96,15.8,30,14,37,84,63,71,38,99,2.43,68
1449,Singapore,Data Analyst,Computer Vision,Lead,17,143017,27718,PhD,Energy,Small,4,2025,Hybrid,53.9,4.5,17,31.08786684897012,0.142,91,3.75,74.14,11,76.02,34.5,26,79,50,79,75,51,51,50,1.18,75
1462,India,Data Analyst,Computer Vision,Lead,16,38116,6238,Master,Energy,Large,5,2024,Onsite,51.4,4.54,15,40.64307316929243,0.157,97,1.83,53.46,8,68.62,32.1,14,75,72,72,63,57,64,67,2.01,65
1477,UK,Data Analyst,NLP,Entry,0,46871,9054,Bachelor,Automotive,Startup,3,2024,Hybrid,36.6,4.47,8,85.95570951284697,0.373,64,6.25,83.23,3,76.67,28.5,23,16,47,54,54,78,40,79,2.41,61
1482,UK,Data Analyst,NLP,Senior,11,76182,5095,PhD,Consulting,Startup,5,2020,Hybrid,49.4,3.33,26,33.70461968243398,0.067,83,7.45,53.75,3,89.71,28.5,13,6,72,80,67,51,76,8,1.21,69
1492,Brazil,Data Analyst,LLM,Entry,0,28000,2494,PhD,Education,Medium,3,2020,Onsite,52.8,4.59,21,31.350499116624945,0.351,46,5.74,96.96,14,60.03,13.2,12,41,23,65,40,63,56,6,0.71,67
1501,Singapore,Data Analyst,Forecasting,Lead,19,138815,24118,Bachelor,Energy,Medium,6,2022,Remote,53.4,3.95,16,46.78490652030306,0.0,46,2.53,71.98,3,73.4,37.1,10,34,70,99,37,51,60,6,1.14,70
1506,Singapore,Data Analyst,Computer Vision,Senior,11,108279,15153,Diploma,Telecom,Medium,6,2024,Onsite,42.4,4.21,29,85.38531423506883,0.034,66,1.46,80.05,13,78.35,20.8,30,51,24,94,43,75,63,38,2.39,81
1509,India,Data Analyst,NLP,Lead,12,34612,2564,Bachelor,Automotive,Enterprise,6,2022,Onsite,42.2,4.27,28,49.235396161231,0.094,98,5.48,77.75,6,69.09,40.1,18,69,52,83,81,83,34,69,1.18,73
1510,Japan,Data Analyst,MLOps,Entry,1,43737,3329,Diploma,Telecom,Small,5,2020,Remote,41.6,3.44,27,46.53041428627798,0.36,73,8.86,68.88,11,58.21,24.8,24,78,74,67,78,77,19,9,1.18,61
1534,UAE,Data Analyst,MLOps,Senior,11,92616,10568,Bachelor,Automotive,Medium,2,2023,Onsite,54.9,4.26,8,49.70653613293577,0.023,80,7.62,47.85,9,74.39,33.4,18,40,84,92,74,57,26,48,1.36,77
1547,USA,Data Analyst,LLM,Mid,3,70828,6014,Bachelor,Healthcare,Startup,2,2020,Remote,37.7,3.22,18,61.88394187446849,0.207,82,3.62,65.6,6,57.52,13.2,15,1,3,72,46,75,41,9,1.84,68
1555,Singapore,Data Analyst,Reinforcement Learning,Lead,12,127032,17102,PhD,Telecom,Enterprise,6,2022,Remote,54.7,4.47,17,100.0,0.103,80,1.24,67.63,9,94.39,32.4,27,93,73,71,49,63,26,73,1.99,83
1583,India,Data Analyst,MLOps,Mid,2,28000,1745,Diploma,Gaming,Enterprise,7,2020,Onsite,39.1,3.92,19,62.31417614522594,0.145,59,4.58,87.58,8,62.81,17.6,11,57,37,76,55,90,12,6,1.12,65
1585,USA,Data Analyst,Generative AI,Entry,0,59858,9410,PhD,Tech,Startup,7,2021,Onsite,40.8,4.69,19,57.734484075408666,0.333,67,7.23,99.7,6,55.01,41.5,19,99,93,59,67,82,27,2,0.7,66
1588,India,Data Analyst,NLP,Senior,6,31128,4716,Bachelor,Education,Medium,4,2020,Hybrid,45.1,3.82,30,64.99879795113048,0.005,92,0.39,80.96,4,76.48,32.4,11,8,53,80,54,69,71,63,1.21,59
1646,Canada,Data Analyst,Reinforcement Learning,Entry,0,55586,7374,Bootcamp,Consulting,Medium,4,2026,Remote,37.2,4.54,25,54.81019908086337,0.359,79,8.72,97.54,13,89.93,41.7,27,42,20,64,79,79,45,2,1.45,67
1656,France,Data Analyst,Analytics,Entry,0,46890,10221,Master,Energy,Enterprise,3,2022,Remote,36.2,4.01,25,52.531387149563855,0.385,39,6.28,94.38,5,79.72,35.7,11,21,16,72,38,87,12,76,1.7,68
1662,India,Data Analyst,Forecasting,Entry,1,28000,5432,Bachelor,Gaming,Enterprise,3,2021,Hybrid,54.1,4.18,20,63.24099488060045,0.392,87,0.8,45.68,8,57.88,19.0,13,21,68,63,57,59,17,21,1.48,67
1671,UK,Data Analyst,Analytics,Entry,1,50658,8637,Bachelor,Tech,Small,3,2024,Remote,40.1,4.09,19,65.72558236622848,0.321,59,1.15,77.75,6,91.8,34.3,24,43,51,75,39,72,59,46,1.1,72
1702,Canada,Data Analyst,LLM,Mid,3,58937,8701,Bachelor,Finance,Small,4,2026,Onsite,45.5,3.8,22,42.24638976333247,0.171,100,0.41,66.54,11,85.5,24.9,17,91,21,71,54,70,12,9,0.85,71
1714,Australia,Data Analyst,Reinforcement Learning,Mid,4,78424,16079,Bootcamp,Healthcare,Enterprise,6,2025,Hybrid,38.1,3.5,25,64.36068889613215,0.062,88,7.92,80.62,13,83.97,19.1,16,28,62,89,67,94,12,53,1.57,80
1717,Singapore,Data Analyst,Computer Vision,Senior,10,99828,7008,Bootcamp,Healthcare,Large,5,2020,Hybrid,52.6,3.61,17,18.33996959290458,0.04,67,3.85,85.65,14,71.68,16.1,10,52,62,90,52,59,25,64,1.01,69
1720,Brazil,Data Analyst,NLP,Senior,8,33192,5539,Bachelor,Gaming,Large,7,2026,Onsite,39.4,3.73,15,60.37324043362998,0.078,80,1.03,58.12,5,58.14,27.2,22,49,48,76,43,85,57,90,1.57,75
1729,USA,Data Analyst,MLOps,Entry,1,65353,8294,Bootcamp,Gaming,Large,6,2024,Remote,46.0,3.43,19,71.06167138071368,0.404,85,2.4,68.5,12,84.79,29.2,29,95,61,58,58,71,25,34,1.61,65
1732,Brazil,Data Analyst,Generative AI,Lead,16,64464,6614,Diploma,Energy,Medium,6,2025,Remote,51.6,4.19,16,62.74339059597486,0.027,54,6.35,92.84,11,66.06,17.8,25,93,3,88,54,51,35,84,1.89,69
1738,India,Data Analyst,Computer Vision,Lead,17,40667,6776,Master,Gaming,Small,6,2023,Remote,52.4,3.45,26,66.68068266700338,0.041,37,8.24,73.23,8,90.27,30.8,10,63,11,84,46,55,26,18,0.93,61
1741,Japan,Data Analyst,Analytics,Senior,10,86957,18548,Bootcamp,Energy,Medium,4,2021,Remote,40.9,4.21,27,50.05733957196087,0.131,53,3.7,60.7,5,61.69,39.8,28,86,40,82,44,66,39,22,2.33,75
1746,USA,Data Analyst,Reinforcement Learning,Mid,4,71683,12379,Diploma,Finance,Enterprise,2,2023,Remote,44.5,4.65,12,79.21861661512868,0.122,49,4.54,63.91,14,91.3,20.4,16,31,83,80,49,81,12,67,1.71,71
1766,Australia,Data Analyst,LLM,Mid,2,52918,11577,Bachelor,Gaming,Small,7,2024,Hybrid,52.2,4.68,23,59.8489433360613,0.199,53,1.66,98.18,11,71.43,41.8,20,97,56,67,30,52,12,12,1.04,71
1772,Netherlands,Data Analyst,Forecasting,Entry,1,50862,3181,Diploma,Automotive,Small,3,2026,Hybrid,39.0,3.7,14,58.23888559738182,0.487,68,1.81,59.23,5,70.54,37.1,26,14,34,53,44,88,45,82,0.8,62
1785,Japan,Data Analyst,Computer Vision,Mid,5,63593,4163,Bootcamp,Telecom,Startup,6,2024,Remote,47.1,4.58,23,73.6626917198642,0.13,69,7.32,70.1,3,71.75,14.9,16,40,49,79,69,53,46,68,2.35,61
1829,France,Data Analyst,NLP,Senior,9,89900,15087,Bachelor,Education,Medium,6,2025,Onsite,42.0,4.0,25,10.407818927124955,0.131,69,6.32,98.81,7,84.37,36.3,28,54,69,78,66,70,22,3,1.28,71
1834,Canada,Data Analyst,Forecasting,Entry,1,56961,12362,Bootcamp,Consulting,Startup,5,2025,Remote,44.3,4.62,3,80.65964218875052,0.388,65,8.69,52.06,14,84.55,17.5,13,81,97,54,67,59,60,50,1.5,72
1841,France,Data Analyst,NLP,Mid,3,47057,7896,Master,Retail,Large,2,2022,Hybrid,37.8,3.99,17,97.9938168006777,0.121,74,9.07,65.72,12,92.2,17.8,11,50,78,83,68,87,52,86,1.47,73
1845,France,Data Analyst,Reinforcement Learning,Entry,1,41783,3560,Bootcamp,Education,Enterprise,3,2025,Hybrid,48.7,3.25,28,66.73520660148873,0.355,69,3.71,97.54,11,68.02,22.0,19,65,9,68,38,75,27,29,2.35,68
1860,India,Data Analyst,LLM,Senior,7,31396,6652,Bootcamp,Tech,Medium,6,2025,Remote,46.5,3.86,10,60.51753957954884,0.064,89,2.65,59.02,10,93.57,24.1,16,74,54,84,59,64,12,96,2.29,63
1866,Australia,Data Analyst,Computer Vision,Entry,0,56237,12093,Diploma,Gaming,Small,6,2022,Remote,37.4,3.91,26,34.23844641264424,0.404,71,1.55,51.43,6,77.45,23.6,28,23,24,63,53,73,17,4,2.34,64
1869,France,Data Analyst,Forecasting,Mid,5,65021,11726,Master,Healthcare,Large,4,2020,Hybrid,52.3,4.79,18,46.768384932121975,0.156,82,2.13,88.09,9,85.42,40.6,28,29,15,76,58,47,24,57,1.08,64
1904,India,Data Analyst,MLOps,Lead,16,51871,5766,Diploma,Healthcare,Small,2,2026,Hybrid,54.8,4.51,11,50.98148545490764,0.11,52,3.27,71.23,9,58.0,17.7,14,29,87,75,40,43,40,15,0.8,62
1905,Germany,Data Analyst,MLOps,Lead,15,92363,18346,PhD,Finance,Startup,7,2021,Remote,38.6,4.05,9,80.86242589239326,0.167,74,6.59,79.89,9,84.25,14.9,19,18,26,77,69,75,60,92,0.95,77
1952,UAE,Data Analyst,Computer Vision,Entry,1,46023,5684,Master,Automotive,Enterprise,4,2025,Remote,52.4,3.41,24,62.091705577134334,0.404,92,2.09,67.18,3,69.64,16.9,16,67,74,66,62,70,19,64,1.7,69
1963,UK,Data Analyst,Forecasting,Senior,8,91579,12357,Diploma,Finance,Startup,4,2021,Remote,47.9,3.79,21,55.65764405911123,0.036,50,1.64,92.87,12,61.82,23.4,12,61,81,79,36,55,40,5,2.28,69
1971,Japan,Data Analyst,Generative AI,Mid,2,52532,8284,Master,Retail,Medium,3,2022,Remote,43.4,4.37,22,59.11676591423608,0.211,85,0.23,81.71,6,63.05,15.7,29,60,39,69,51,79,32,34,0.72,70
1982,Japan,Data Analyst,NLP,Entry,1,52672,4097,Bachelor,Healthcare,Medium,6,2021,Hybrid,46.5,3.6,31,49.53673558537164,0.364,81,8.14,48.03,8,85.71,24.3,15,89,26,66,75,69,19,99,0.94,61
1998,India,Data Analyst,Generative AI,Mid,2,28000,5040,Bootcamp,Telecom,Large,6,2021,Onsite,43.2,3.86,34,47.36474047550295,0.219,56,2.94,59.66,5,61.72,39.3,18,22,57,75,48,80,62,61,1.35,74
2003,France,Data Analyst,Generative AI,Mid,2,47209,6627,Master,Healthcare,Small,3,2025,Hybrid,49.2,4.08,29,54.789912778609455,0.193,62,1.25,72.24,10,89.14,32.5,24,60,28,71,45,70,54,27,1.33,73
2011,Brazil,Data Analyst,MLOps,Mid,5,28605,5955,Master,Telecom,Large,3,2021,Remote,52.8,4.05,8,53.95224682626076,0.231,69,7.97,91.16,14,78.95,25.1,17,76,33,76,59,67,33,49,2.26,69
2025,UK,Data Analyst,LLM,Lead,14,92412,10001,PhD,Tech,Small,7,2024,Remote,40.3,4.02,19,100.0,0.032,68,0.62,96.25,11,72.59,27.0,29,95,69,81,38,88,26,29,0.84,75
2038,UK,Data Analyst,Reinforcement Learning,Mid,2,44204,3899,Diploma,Consulting,Small,2,2024,Hybrid,42.9,3.7,15,94.452439711869,0.234,85,5.81,50.9,12,68.65,30.4,26,75,4,72,74,76,33,20,0.8,63
2039,UK,Data Analyst,LLM,Lead,14,117006,10062,Diploma,Education,Startup,4,2025,Hybrid,49.7,4.37,12,46.44670255226568,0.13,80,9.4,58.75,14,72.62,41.3,27,81,82,64,79,52,97,58,1.6,65
2049,UK,Data Analyst,Analytics,Entry,0,39545,8679,Bachelor,Gaming,Medium,7,2020,Hybrid,46.8,3.35,28,57.27796634953376,0.332,69,5.6,47.86,10,82.05,20.0,11,46,17,65,59,77,39,83,1.86,73
2054,USA,Data Analyst,LLM,Lead,13,118723,17041,Bachelor,Telecom,Medium,5,2020,Remote,37.0,4.09,23,57.90101313981373,0.075,57,8.25,68.29,5,83.91,22.9,29,41,62,86,59,88,54,28,0.81,78
2055,Netherlands,Data Analyst,Forecasting,Entry,0,52066,8243,PhD,Gaming,Enterprise,5,2020,Onsite,49.1,3.35,23,27.63693815392529,0.44,73,2.85,54.05,5,85.62,22.1,29,91,86,62,41,73,18,19,2.41,68
2062,Singapore,Data Analyst,LLM,Lead,15,128662,11763,Master,Consulting,Medium,6,2021,Onsite,46.1,4.67,12,30.848249538068444,0.084,29,3.59,74.38,5,59.49,31.6,27,52,37,88,25,69,42,86,1.23,70
2063,UAE,Data Analyst,Generative AI,Mid,3,44385,2315,PhD,Tech,Small,7,2022,Remote,48.6,4.74,13,34.71897484019628,0.255,52,6.14,56.43,12,92.46,38.0,30,75,50,74,52,59,44,91,2.04,60
2074,France,Data Analyst,Computer Vision,Mid,3,55937,6961,PhD,Gaming,Startup,7,2021,Onsite,50.9,4.32,6,55.35118254556144,0.119,77,9.02,85.15,10,65.13,12.4,26,67,60,75,65,57,57,76,1.89,65
2075,India,Data Analyst,MLOps,Entry,1,28000,5374,Bachelor,Healthcare,Startup,6,2025,Hybrid,46.3,3.5,10,59.49203585559721,0.345,71,6.88,88.09,7,77.5,18.1,17,57,64,59,64,64,37,84,2.23,60
2080,Australia,Data Analyst,MLOps,Mid,2,47914,4779,Master,Finance,Medium,7,2025,Onsite,52.6,3.56,14,49.41817686118665,0.268,41,5.0,98.74,6,66.4,13.5,10,52,5,67,51,44,27,7,1.49,63
2081,UK,Data Analyst,Generative AI,Entry,1,54862,8001,PhD,Healthcare,Enterprise,7,2026,Onsite,45.0,4.11,26,76.85310853952468,0.418,95,5.29,71.83,8,84.41,22.5,10,87,42,63,77,77,12,18,1.75,69
2086,Canada,Data Analyst,NLP,Mid,2,52283,9993,Bootcamp,Healthcare,Medium,5,2022,Remote,45.0,3.39,15,53.001639364504605,0.163,73,3.93,89.51,6,92.41,23.7,15,32,94,80,56,67,35,77,1.13,66
2097,Brazil,Data Analyst,Analytics,Entry,1,29983,4053,Master,Telecom,Startup,7,2022,Onsite,42.6,3.93,13,59.98225870815137,0.386,57,1.95,75.36,4,68.49,19.4,13,51,66,54,38,70,66,84,0.64,66
